user_id,date,merchant,amount,location,category
U004,4/4/2025,Airbnb,224.27,"San Francisco, CA",Travel
U004,4/4/2025,H-E-B,123.84,"Austin, TX",Groceries
U004,4/5/2025,Walmart,326.19,"Bentonville, AR",Retail
U004,4/5/2025,Starbucks,54.44,"Austin, TX",Dining
U004,4/6/2025,DoorDash,276.2,"Seattle, WA",Dining
U004,4/7/2025,H-E-B,220.24,"Austin, TX",Groceries
U004,4/7/2025,Chipotle,231.86,"Austin, TX",Dining
U004,4/8/2025,Chipotle,24.12,"Austin, TX",Dining
U004,4/9/2025,Netflix,228.72,"Los Gatos, CA",Subscriptions
U004,4/9/2025,H-E-B,235.77,"Austin, TX",Groceries
U004,4/10/2025,Costco,326.58,"Plano, TX",Groceries
U004,4/11/2025,Lyft,180.46,"San Francisco, CA",Transportation
U004,4/11/2025,Nike,115.57,"Beaverton, OR",Retail
U004,4/11/2025,Uber,214.69,"New York, NY",Transportation
U004,4/12/2025,Apple,179.31,"Cupertino, CA",Electronics
U004,4/12/2025,Netflix,81.77,"Los Gatos, CA",Subscriptions
U004,4/12/2025,Walmart,151.53,"Bentonville, AR",Retail
U004,4/13/2025,Amazon,330.12,"Seattle, WA",Online Shopping
U004,4/13/2025,Apple,366.91,"Cupertino, CA",Electronics
U004,4/14/2025,Delta Airlines,83.63,"Atlanta, GA",Travel
U004,4/15/2025,Shell,218.31,"Dallas, TX",Gas
U004,4/16/2025,Kroger,380.76,"Plano, TX",Groceries
U004,4/16/2025,Spotify,346.79,"New York, NY",Subscriptions
U004,4/16/2025,Netflix,342.97,"Los Gatos, CA",Subscriptions
U004,4/17/2025,Walmart,20.44,"Bentonville, AR",Retail
U004,4/17/2025,Spotify,150.26,"New York, NY",Subscriptions
U004,4/17/2025,Airbnb,359.44,"San Francisco, CA",Travel
U004,4/18/2025,Uber,31.58,"New York, NY",Transportation
U004,4/19/2025,Delta Airlines,315.9,"Atlanta, GA",Travel
U004,4/19/2025,Walmart,35.86,"Bentonville, AR",Retail
U004,4/20/2025,Costco,123.03,"Plano, TX",Groceries
U004,4/21/2025,Chipotle,256.19,"Austin, TX",Dining
U004,4/22/2025,Lyft,270.21,"San Francisco, CA",Transportation
U004,4/23/2025,DoorDash,58.1,"Seattle, WA",Dining
U004,4/24/2025,Lyft,387.09,"San Francisco, CA",Transportation
U004,4/24/2025,Amazon,228.03,"Seattle, WA",Online Shopping
U004,4/24/2025,Nike,37.76,"Beaverton, OR",Retail
U004,4/25/2025,Apple,287.33,"Cupertino, CA",Electronics
U004,4/25/2025,United Airlines,394.05,"Chicago, IL",Travel
U004,4/25/2025,Netflix,135.11,"Los Gatos, CA",Subscriptions
U004,4/26/2025,Target,138.46,"Minneapolis, MN",Retail
U004,4/27/2025,Shell,80.18,"Dallas, TX",Gas
U004,4/27/2025,Amazon,184.96,"Seattle, WA",Online Shopping
U004,4/27/2025,DoorDash,173.44,"Seattle, WA",Dining
U004,4/28/2025,Amazon,215.87,"Seattle, WA",Online Shopping
U004,4/29/2025,Airbnb,69.07,"San Francisco, CA",Travel
U004,4/29/2025,Starbucks,361.45,"Austin, TX",Dining
U004,4/29/2025,Uber,286.01,"New York, NY",Transportation
U004,4/30/2025,Shell,302.64,"Dallas, TX",Gas
U004,4/30/2025,Walmart,285.44,"Bentonville, AR",Retail
U004,5/1/2025,Lyft,374.08,"San Francisco, CA",Transportation
U004,5/2/2025,Shell,223.85,"Dallas, TX",Gas
U004,5/2/2025,H-E-B,215.07,"Austin, TX",Groceries
U004,5/2/2025,Chipotle,310.39,"Austin, TX",Dining
U004,5/3/2025,Delta Airlines,92.48,"Atlanta, GA",Travel
U004,5/3/2025,H-E-B,155.11,"Austin, TX",Groceries
U004,5/3/2025,Kroger,356.7,"Plano, TX",Groceries
U004,5/4/2025,Netflix,318.41,"Los Gatos, CA",Subscriptions
U004,5/5/2025,Costco,285.01,"Plano, TX",Groceries
U004,5/5/2025,Chipotle,348.64,"Austin, TX",Dining
U004,5/5/2025,Amazon,249.98,"Seattle, WA",Online Shopping
U004,5/6/2025,United Airlines,183.94,"Chicago, IL",Travel
U004,5/6/2025,Chipotle,372.7,"Austin, TX",Dining
U004,5/7/2025,Chipotle,37.37,"Austin, TX",Dining
U004,5/7/2025,Shell,116.21,"Dallas, TX",Gas
U004,5/7/2025,Nike,83.63,"Beaverton, OR",Retail
U004,5/8/2025,Nike,341.66,"Beaverton, OR",Retail
U004,5/9/2025,Costco,32.08,"Plano, TX",Groceries
U004,5/9/2025,Exxon,311.33,"Dallas, TX",Gas
U004,5/9/2025,Delta Airlines,377.92,"Atlanta, GA",Travel
U004,5/10/2025,Amazon,365.92,"Seattle, WA",Online Shopping
U004,5/10/2025,Apple,242.17,"Cupertino, CA",Electronics
U004,5/11/2025,Uber,234.85,"New York, NY",Transportation
U004,5/11/2025,Kroger,13.34,"Plano, TX",Groceries
U004,5/11/2025,Starbucks,100.42,"Austin, TX",Dining
U004,5/12/2025,Kroger,8.89,"Plano, TX",Groceries
U004,5/12/2025,DoorDash,382.2,"Seattle, WA",Dining
U004,5/13/2025,Amazon,89.66,"Seattle, WA",Online Shopping
U004,5/13/2025,Costco,275.03,"Plano, TX",Groceries
U004,5/13/2025,Costco,150.32,"Plano, TX",Groceries
U004,5/14/2025,Costco,199.82,"Plano, TX",Groceries
U004,5/15/2025,Netflix,120.91,"Los Gatos, CA",Subscriptions
U004,5/15/2025,Sweetgreen,16.87,"New York, NY",Dining
U004,5/16/2025,Lyft,123.44,"San Francisco, CA",Transportation
U004,5/16/2025,Walmart,281.95,"Bentonville, AR",Retail
U004,5/16/2025,Airbnb,198.62,"San Francisco, CA",Travel
U004,5/17/2025,Kroger,297.22,"Plano, TX",Groceries
U004,5/17/2025,Airbnb,206.01,"San Francisco, CA",Travel
U004,5/17/2025,United Airlines,396.93,"Chicago, IL",Travel
U004,5/18/2025,United Airlines,100.3,"Chicago, IL",Travel
U004,5/18/2025,Spotify,185.8,"New York, NY",Subscriptions
U004,5/19/2025,Target,278.85,"Minneapolis, MN",Retail
U004,5/19/2025,Target,369.28,"Minneapolis, MN",Retail
U004,5/19/2025,Kroger,76.26,"Plano, TX",Groceries
U004,5/20/2025,Starbucks,337.97,"Austin, TX",Dining
U004,5/20/2025,Exxon,265.71,"Dallas, TX",Gas
U004,5/20/2025,Costco,314.31,"Plano, TX",Groceries
U004,5/21/2025,Starbucks,144.35,"Austin, TX",Dining
U004,5/21/2025,Delta Airlines,123,"Atlanta, GA",Travel
U004,5/21/2025,Costco,64.32,"Plano, TX",Groceries
U004,5/22/2025,Walmart,239.85,"Bentonville, AR",Retail
U004,5/22/2025,United Airlines,58.49,"Chicago, IL",Travel
U004,5/22/2025,Netflix,341.5,"Los Gatos, CA",Subscriptions
U004,5/23/2025,Chipotle,330.31,"Austin, TX",Dining
U004,5/24/2025,Spotify,322.74,"New York, NY",Subscriptions
U004,5/25/2025,Costco,308.51,"Plano, TX",Groceries
U004,5/25/2025,Chipotle,276.75,"Austin, TX",Dining
U004,5/25/2025,Lyft,259.69,"San Francisco, CA",Transportation
U004,5/26/2025,Starbucks,362.61,"Austin, TX",Dining
U004,5/26/2025,Target,204.32,"Minneapolis, MN",Retail
U004,5/27/2025,Airbnb,377.02,"San Francisco, CA",Travel
U004,5/27/2025,Spotify,60.82,"New York, NY",Subscriptions
U004,5/27/2025,Uber,189.2,"New York, NY",Transportation
U004,5/28/2025,Airbnb,186.54,"San Francisco, CA",Travel
U004,5/28/2025,Uber,296.23,"New York, NY",Transportation
U004,5/28/2025,Kroger,345.97,"Plano, TX",Groceries
U004,5/29/2025,DoorDash,11.18,"Seattle, WA",Dining
U004,5/29/2025,Lyft,109.64,"San Francisco, CA",Transportation
U004,5/29/2025,Costco,234.21,"Plano, TX",Groceries
U004,5/30/2025,Starbucks,304.45,"Austin, TX",Dining
U004,5/31/2025,DoorDash,83.08,"Seattle, WA",Dining
U004,5/31/2025,H-E-B,141.47,"Austin, TX",Groceries
U004,5/31/2025,Amazon,320.86,"Seattle, WA",Online Shopping
U004,6/1/2025,Nike,296.17,"Beaverton, OR",Retail
U004,6/1/2025,Netflix,265.31,"Los Gatos, CA",Subscriptions
U004,6/2/2025,DoorDash,379.49,"Seattle, WA",Dining
U004,6/2/2025,Sweetgreen,331.95,"New York, NY",Dining
U004,6/2/2025,Kroger,44.63,"Plano, TX",Groceries
U004,6/3/2025,DoorDash,145.96,"Seattle, WA",Dining
U004,6/4/2025,Target,21.46,"Minneapolis, MN",Retail
U004,6/4/2025,Spotify,67.18,"New York, NY",Subscriptions
U004,6/4/2025,Costco,361.71,"Plano, TX",Groceries
U004,6/5/2025,Costco,206.26,"Plano, TX",Groceries
U004,6/5/2025,Shell,137.46,"Dallas, TX",Gas
U004,6/5/2025,Sweetgreen,80.76,"New York, NY",Dining
U004,6/6/2025,Apple,332.57,"Cupertino, CA",Electronics
U004,6/7/2025,Walmart,323.39,"Bentonville, AR",Retail
U004,6/7/2025,Uber,84.79,"New York, NY",Transportation
U004,6/7/2025,Sweetgreen,31.64,"New York, NY",Dining
U004,6/8/2025,Exxon,63.22,"Dallas, TX",Gas
U004,6/8/2025,Shell,114.1,"Dallas, TX",Gas
U004,6/8/2025,Netflix,169.07,"Los Gatos, CA",Subscriptions
U004,6/9/2025,Kroger,151.98,"Plano, TX",Groceries
U004,6/9/2025,Airbnb,179.31,"San Francisco, CA",Travel
U004,6/10/2025,Nike,338.42,"Beaverton, OR",Retail
U004,6/10/2025,Spotify,204.17,"New York, NY",Subscriptions
U004,6/10/2025,Airbnb,283.44,"San Francisco, CA",Travel
U004,6/11/2025,Uber,256.9,"New York, NY",Transportation
U004,6/12/2025,Walmart,165.94,"Bentonville, AR",Retail
U004,6/12/2025,United Airlines,269.44,"Chicago, IL",Travel
U004,6/13/2025,Nike,133.52,"Beaverton, OR",Retail
U004,6/14/2025,H-E-B,77.43,"Austin, TX",Groceries
U004,6/14/2025,Costco,248.99,"Plano, TX",Groceries
U004,6/15/2025,Chipotle,247.08,"Austin, TX",Dining
U004,6/15/2025,Amazon,95.62,"Seattle, WA",Online Shopping
U004,6/16/2025,H-E-B,104.28,"Austin, TX",Groceries
U004,6/16/2025,Walmart,207.36,"Bentonville, AR",Retail
U004,6/17/2025,Apple,353.27,"Cupertino, CA",Electronics
U004,6/17/2025,United Airlines,215.01,"Chicago, IL",Travel
U004,6/18/2025,Lyft,18.17,"San Francisco, CA",Transportation
U004,6/18/2025,DoorDash,384.78,"Seattle, WA",Dining
U004,6/19/2025,Kroger,349.32,"Plano, TX",Groceries
U004,6/19/2025,Walmart,145.27,"Bentonville, AR",Retail
U004,6/19/2025,Amazon,25.05,"Seattle, WA",Online Shopping
U004,6/20/2025,Delta Airlines,275.4,"Atlanta, GA",Travel
U004,6/21/2025,Costco,301.36,"Plano, TX",Groceries
U004,6/21/2025,Spotify,31.93,"New York, NY",Subscriptions
U004,6/22/2025,Chipotle,310.47,"Austin, TX",Dining
U004,6/22/2025,Lyft,100.66,"San Francisco, CA",Transportation
U004,6/23/2025,Apple,289.68,"Cupertino, CA",Electronics
U004,6/24/2025,Uber,168.93,"New York, NY",Transportation
U004,6/24/2025,Delta Airlines,389.97,"Atlanta, GA",Travel
U004,6/25/2025,Apple,27.53,"Cupertino, CA",Electronics
U004,6/25/2025,Airbnb,255.08,"San Francisco, CA",Travel
U004,6/25/2025,DoorDash,257.61,"Seattle, WA",Dining
U004,6/26/2025,Kroger,186.08,"Plano, TX",Groceries
U004,6/26/2025,Chipotle,386.44,"Austin, TX",Dining
U004,6/26/2025,Target,110.35,"Minneapolis, MN",Retail
U004,6/27/2025,Spotify,89.44,"New York, NY",Subscriptions
U004,6/28/2025,Netflix,270.02,"Los Gatos, CA",Subscriptions
U004,6/28/2025,Exxon,96.86,"Dallas, TX",Gas
U004,6/28/2025,Lyft,380.89,"San Francisco, CA",Transportation
U004,6/29/2025,DoorDash,300.2,"Seattle, WA",Dining
U005,1/1/2025,Uber,60.29,"New York, NY",Transportation
U005,1/2/2025,Amazon,44.44,"Seattle, WA",Online Shopping
U005,1/3/2025,Chipotle,263.87,"Austin, TX",Dining
U005,1/3/2025,Uber,86.71,"New York, NY",Transportation
U005,1/4/2025,Sweetgreen,125.46,"New York, NY",Dining
U005,1/4/2025,Target,367.28,"Minneapolis, MN",Retail
U005,1/4/2025,Spotify,48.77,"New York, NY",Subscriptions
U005,1/5/2025,Exxon,289.39,"Dallas, TX",Gas
U005,1/5/2025,Uber,349.39,"New York, NY",Transportation
U005,1/6/2025,DoorDash,14.53,"Seattle, WA",Dining
U005,1/6/2025,Airbnb,61.42,"San Francisco, CA",Travel
U005,1/6/2025,Sweetgreen,267.42,"New York, NY",Dining
U005,1/7/2025,Uber,129.88,"New York, NY",Transportation
U005,1/7/2025,H-E-B,88.87,"Austin, TX",Groceries
U005,1/8/2025,DoorDash,42.05,"Seattle, WA",Dining
U005,1/8/2025,Chipotle,6.1,"Austin, TX",Dining
U005,1/9/2025,Target,279.21,"Minneapolis, MN",Retail
U005,1/9/2025,Delta Airlines,268.33,"Atlanta, GA",Travel
U005,1/9/2025,Walmart,113.68,"Bentonville, AR",Retail
U005,1/10/2025,United Airlines,302.58,"Chicago, IL",Travel
U005,1/10/2025,Exxon,90.05,"Dallas, TX",Gas
U005,1/10/2025,Kroger,194.82,"Plano, TX",Groceries
U005,1/11/2025,Netflix,77.92,"Los Gatos, CA",Subscriptions
U005,1/11/2025,Delta Airlines,82.75,"Atlanta, GA",Travel
U005,1/11/2025,Uber,250.84,"New York, NY",Transportation
U005,1/12/2025,United Airlines,256.71,"Chicago, IL",Travel
U005,1/13/2025,Target,66.39,"Minneapolis, MN",Retail
U005,1/13/2025,Spotify,16.81,"New York, NY",Subscriptions
U005,1/13/2025,United Airlines,172.4,"Chicago, IL",Travel
U005,1/14/2025,Starbucks,282.8,"Austin, TX",Dining
U005,1/15/2025,H-E-B,250.41,"Austin, TX",Groceries
U005,1/15/2025,Starbucks,209.57,"Austin, TX",Dining
U005,1/15/2025,Delta Airlines,67.09,"Atlanta, GA",Travel
U005,1/16/2025,Costco,113.05,"Plano, TX",Groceries
U005,1/16/2025,Exxon,338.91,"Dallas, TX",Gas
U005,1/16/2025,Kroger,73.94,"Plano, TX",Groceries
U005,1/17/2025,Airbnb,380.68,"San Francisco, CA",Travel
U005,1/17/2025,United Airlines,152.8,"Chicago, IL",Travel
U005,1/17/2025,Shell,349.42,"Dallas, TX",Gas
U005,1/18/2025,Target,314.65,"Minneapolis, MN",Retail
U005,1/19/2025,Apple,96.12,"Cupertino, CA",Electronics
U005,1/19/2025,Shell,389.86,"Dallas, TX",Gas
U005,1/20/2025,Lyft,143.22,"San Francisco, CA",Transportation
U005,1/21/2025,H-E-B,222.09,"Austin, TX",Groceries
U005,1/21/2025,Target,101.63,"Minneapolis, MN",Retail
U005,1/22/2025,Nike,17.11,"Beaverton, OR",Retail
U005,1/23/2025,Target,74.65,"Minneapolis, MN",Retail
U005,1/23/2025,Costco,121.93,"Plano, TX",Groceries
U005,1/23/2025,Apple,191.43,"Cupertino, CA",Electronics
U005,1/24/2025,Uber,103.44,"New York, NY",Transportation
U005,1/24/2025,Nike,91.58,"Beaverton, OR",Retail
U005,1/25/2025,Walmart,329.15,"Bentonville, AR",Retail
U005,1/26/2025,United Airlines,33.2,"Chicago, IL",Travel
U005,1/26/2025,Costco,339.65,"Plano, TX",Groceries
U005,1/27/2025,Delta Airlines,229.22,"Atlanta, GA",Travel
U005,1/27/2025,Spotify,347.71,"New York, NY",Subscriptions
U005,1/28/2025,Shell,339.22,"Dallas, TX",Gas
U005,1/28/2025,Exxon,188.69,"Dallas, TX",Gas
U005,1/28/2025,Sweetgreen,215.26,"New York, NY",Dining
U005,1/29/2025,Chipotle,15.98,"Austin, TX",Dining
U005,1/29/2025,Costco,394.08,"Plano, TX",Groceries
U005,1/29/2025,Walmart,398.27,"Bentonville, AR",Retail
U005,1/30/2025,Starbucks,71.71,"Austin, TX",Dining
U005,1/30/2025,Costco,368.49,"Plano, TX",Groceries
U005,1/30/2025,DoorDash,115.25,"Seattle, WA",Dining
U005,1/31/2025,Chipotle,236.16,"Austin, TX",Dining
U005,1/31/2025,Costco,228.17,"Plano, TX",Groceries
U005,1/31/2025,Nike,347.24,"Beaverton, OR",Retail
U005,2/1/2025,Spotify,364.11,"New York, NY",Subscriptions
U005,2/1/2025,Sweetgreen,310.01,"New York, NY",Dining
U005,2/2/2025,Shell,274.23,"Dallas, TX",Gas
U005,2/3/2025,Lyft,104.88,"San Francisco, CA",Transportation
U005,2/3/2025,Costco,212.09,"Plano, TX",Groceries
U005,2/4/2025,Shell,175.46,"Dallas, TX",Gas
U005,2/5/2025,Kroger,230.15,"Plano, TX",Groceries
U005,2/5/2025,Airbnb,130.93,"San Francisco, CA",Travel
U005,2/6/2025,Target,153.7,"Minneapolis, MN",Retail
U005,2/6/2025,Airbnb,75.16,"San Francisco, CA",Travel
U005,2/6/2025,DoorDash,6.48,"Seattle, WA",Dining
U005,2/7/2025,Exxon,5.08,"Dallas, TX",Gas
U005,2/7/2025,Netflix,70.2,"Los Gatos, CA",Subscriptions
U005,2/7/2025,Lyft,375.21,"San Francisco, CA",Transportation
U005,2/8/2025,Target,65.25,"Minneapolis, MN",Retail
U005,2/9/2025,Spotify,143.22,"New York, NY",Subscriptions
U005,2/10/2025,Starbucks,373.36,"Austin, TX",Dining
U005,2/10/2025,Shell,239.13,"Dallas, TX",Gas
U005,2/11/2025,Chipotle,201.67,"Austin, TX",Dining
U005,2/11/2025,Apple,289.55,"Cupertino, CA",Electronics
U005,2/12/2025,Costco,364.34,"Plano, TX",Groceries
U005,2/12/2025,Lyft,221.47,"San Francisco, CA",Transportation
U005,2/12/2025,Chipotle,17.61,"Austin, TX",Dining
U005,2/13/2025,Target,182.17,"Minneapolis, MN",Retail
U005,2/13/2025,Spotify,352.42,"New York, NY",Subscriptions
U005,2/14/2025,Starbucks,134.64,"Austin, TX",Dining
U005,2/15/2025,Netflix,338.11,"Los Gatos, CA",Subscriptions
U005,2/16/2025,Netflix,139.87,"Los Gatos, CA",Subscriptions
U005,2/17/2025,Starbucks,72.13,"Austin, TX",Dining
U005,2/17/2025,Apple,193.15,"Cupertino, CA",Electronics
U005,2/17/2025,Apple,43.34,"Cupertino, CA",Electronics
U005,2/18/2025,United Airlines,73.73,"Chicago, IL",Travel
U005,2/18/2025,Kroger,354.06,"Plano, TX",Groceries
U005,2/19/2025,United Airlines,357.9,"Chicago, IL",Travel
U005,2/20/2025,Lyft,174.76,"San Francisco, CA",Transportation
U005,2/20/2025,H-E-B,89.75,"Austin, TX",Groceries
U005,2/20/2025,Delta Airlines,151.94,"Atlanta, GA",Travel
U005,2/21/2025,Walmart,271.44,"Bentonville, AR",Retail
U005,2/22/2025,Uber,17.2,"New York, NY",Transportation
U005,2/22/2025,DoorDash,374.2,"Seattle, WA",Dining
U005,2/23/2025,Nike,94.5,"Beaverton, OR",Retail
U005,2/24/2025,Netflix,238.53,"Los Gatos, CA",Subscriptions
U005,2/25/2025,Nike,399.98,"Beaverton, OR",Retail
U005,2/25/2025,Lyft,389.84,"San Francisco, CA",Transportation
U005,2/25/2025,Netflix,137.37,"Los Gatos, CA",Subscriptions
U005,2/26/2025,Nike,42.74,"Beaverton, OR",Retail
U005,2/26/2025,Shell,29.81,"Dallas, TX",Gas
U005,2/26/2025,Starbucks,37.73,"Austin, TX",Dining
U005,2/27/2025,Chipotle,187.29,"Austin, TX",Dining
U005,2/27/2025,Chipotle,199.59,"Austin, TX",Dining
U005,2/27/2025,Walmart,181.28,"Bentonville, AR",Retail
U005,2/28/2025,Nike,190.98,"Beaverton, OR",Retail
U005,3/1/2025,Starbucks,87.17,"Austin, TX",Dining
U005,3/1/2025,H-E-B,210.47,"Austin, TX",Groceries
U005,3/1/2025,DoorDash,332.16,"Seattle, WA",Dining
U005,3/2/2025,Uber,75.31,"New York, NY",Transportation
U005,3/2/2025,Nike,252.82,"Beaverton, OR",Retail
U005,3/2/2025,Amazon,161.28,"Seattle, WA",Online Shopping
U005,3/3/2025,Spotify,351.41,"New York, NY",Subscriptions
U005,3/4/2025,Spotify,260.04,"New York, NY",Subscriptions
U005,3/4/2025,Netflix,201.06,"Los Gatos, CA",Subscriptions
U005,3/5/2025,H-E-B,281.72,"Austin, TX",Groceries
U005,3/6/2025,Spotify,283.35,"New York, NY",Subscriptions
U005,3/6/2025,Nike,266.93,"Beaverton, OR",Retail
U005,3/6/2025,Delta Airlines,298.97,"Atlanta, GA",Travel
U005,3/7/2025,Netflix,117.95,"Los Gatos, CA",Subscriptions
U005,3/7/2025,Sweetgreen,319.53,"New York, NY",Dining
U005,3/7/2025,Apple,45.51,"Cupertino, CA",Electronics
U005,3/8/2025,Starbucks,27.81,"Austin, TX",Dining
U005,3/9/2025,Chipotle,157.46,"Austin, TX",Dining
U005,3/9/2025,Kroger,126.31,"Plano, TX",Groceries
U005,3/10/2025,Uber,20.96,"New York, NY",Transportation
U005,3/10/2025,United Airlines,283.56,"Chicago, IL",Travel
U005,3/10/2025,Uber,391.53,"New York, NY",Transportation
U005,3/11/2025,Kroger,129.28,"Plano, TX",Groceries
U005,3/11/2025,Shell,317.6,"Dallas, TX",Gas
U005,3/11/2025,Airbnb,52.84,"San Francisco, CA",Travel
U005,3/12/2025,Spotify,369.87,"New York, NY",Subscriptions
U005,3/12/2025,Spotify,141.62,"New York, NY",Subscriptions
U005,3/13/2025,DoorDash,17.12,"Seattle, WA",Dining
U005,3/14/2025,Chipotle,149.85,"Austin, TX",Dining
U005,3/15/2025,Lyft,393.01,"San Francisco, CA",Transportation
U005,3/15/2025,Shell,268.14,"Dallas, TX",Gas
U005,3/15/2025,Netflix,264.39,"Los Gatos, CA",Subscriptions
U005,3/16/2025,Uber,357.68,"New York, NY",Transportation
U005,3/16/2025,Exxon,75.38,"Dallas, TX",Gas
U005,3/16/2025,Lyft,351.52,"San Francisco, CA",Transportation
U005,3/17/2025,Uber,44.23,"New York, NY",Transportation
U005,3/18/2025,Nike,139.65,"Beaverton, OR",Retail
U005,3/18/2025,DoorDash,346.26,"Seattle, WA",Dining
U005,3/18/2025,Delta Airlines,395.54,"Atlanta, GA",Travel
U005,3/19/2025,Target,85.97,"Minneapolis, MN",Retail
U005,3/19/2025,United Airlines,298.82,"Chicago, IL",Travel
U005,3/19/2025,Airbnb,32.44,"San Francisco, CA",Travel
U005,3/20/2025,Shell,263.34,"Dallas, TX",Gas
U005,3/21/2025,Uber,34.9,"New York, NY",Transportation
U005,3/22/2025,Amazon,138.6,"Seattle, WA",Online Shopping
U005,3/22/2025,DoorDash,55.6,"Seattle, WA",Dining
U005,3/23/2025,Nike,213.95,"Beaverton, OR",Retail
U005,3/23/2025,Nike,60.88,"Beaverton, OR",Retail
U005,3/24/2025,Exxon,327.99,"Dallas, TX",Gas
U005,3/24/2025,Costco,256.65,"Plano, TX",Groceries
U005,3/24/2025,Uber,20.24,"New York, NY",Transportation
U005,3/25/2025,Amazon,315.56,"Seattle, WA",Online Shopping
U005,3/26/2025,Walmart,277.32,"Bentonville, AR",Retail
U005,3/26/2025,Kroger,290.96,"Plano, TX",Groceries
U005,3/27/2025,United Airlines,10.08,"Chicago, IL",Travel
U005,3/28/2025,Airbnb,96.06,"San Francisco, CA",Travel
U005,3/28/2025,Walmart,355.56,"Bentonville, AR",Retail
U005,3/29/2025,Chipotle,234.6,"Austin, TX",Dining
U005,3/30/2025,Target,64.92,"Minneapolis, MN",Retail
U005,3/30/2025,Lyft,230.42,"San Francisco, CA",Transportation
U005,3/31/2025,Delta Airlines,353.79,"Atlanta, GA",Travel
U005,3/31/2025,Kroger,7.08,"Plano, TX",Groceries
U005,4/1/2025,Amazon,188.45,"Seattle, WA",Online Shopping
U005,4/2/2025,Uber,166.75,"New York, NY",Transportation
U005,4/3/2025,Lyft,191.37,"San Francisco, CA",Transportation
U005,4/4/2025,Delta Airlines,44.11,"Atlanta, GA",Travel
U005,4/4/2025,Chipotle,32.36,"Austin, TX",Dining
U005,4/4/2025,Delta Airlines,268.49,"Atlanta, GA",Travel
U005,4/5/2025,H-E-B,252.85,"Austin, TX",Groceries
U005,4/5/2025,Sweetgreen,169.15,"New York, NY",Dining
U005,4/6/2025,Airbnb,87.19,"San Francisco, CA",Travel
U005,4/6/2025,Target,352.14,"Minneapolis, MN",Retail
U005,4/6/2025,Starbucks,396.76,"Austin, TX",Dining
U005,4/7/2025,H-E-B,30.64,"Austin, TX",Groceries
U005,4/8/2025,United Airlines,88.5,"Chicago, IL",Travel
U005,4/8/2025,Exxon,345.92,"Dallas, TX",Gas
U005,4/9/2025,Airbnb,323.12,"San Francisco, CA",Travel
U005,4/9/2025,United Airlines,10.97,"Chicago, IL",Travel
U005,4/9/2025,Apple,367.29,"Cupertino, CA",Electronics
U005,4/10/2025,Costco,244.08,"Plano, TX",Groceries
U005,4/10/2025,Uber,304.86,"New York, NY",Transportation
U005,4/10/2025,Airbnb,190.48,"San Francisco, CA",Travel
U005,4/11/2025,Costco,195.28,"Plano, TX",Groceries
U005,4/12/2025,Sweetgreen,214.04,"New York, NY",Dining
U005,4/13/2025,H-E-B,257.45,"Austin, TX",Groceries
U005,4/14/2025,United Airlines,171.42,"Chicago, IL",Travel
U005,4/14/2025,Chipotle,128.4,"Austin, TX",Dining
U005,4/14/2025,Lyft,213.03,"San Francisco, CA",Transportation
U005,4/15/2025,Amazon,256.71,"Seattle, WA",Online Shopping
U005,4/16/2025,Exxon,199.49,"Dallas, TX",Gas
U005,4/16/2025,Delta Airlines,15.35,"Atlanta, GA",Travel
U005,4/17/2025,Spotify,133.31,"New York, NY",Subscriptions
U005,4/17/2025,Kroger,177.08,"Plano, TX",Groceries
U005,4/18/2025,Kroger,385.99,"Plano, TX",Groceries
U005,4/18/2025,Amazon,338.33,"Seattle, WA",Online Shopping
U005,4/19/2025,United Airlines,329.21,"Chicago, IL",Travel
U005,4/19/2025,Starbucks,248.47,"Austin, TX",Dining
U005,4/19/2025,Exxon,125.64,"Dallas, TX",Gas
U005,4/20/2025,Lyft,238.56,"San Francisco, CA",Transportation
U005,4/20/2025,Target,347.72,"Minneapolis, MN",Retail
U005,4/20/2025,Uber,388.21,"New York, NY",Transportation
U005,4/21/2025,Costco,31.41,"Plano, TX",Groceries
U005,4/21/2025,Chipotle,366.4,"Austin, TX",Dining
U005,4/21/2025,Sweetgreen,336.66,"New York, NY",Dining
U005,4/22/2025,Exxon,83.83,"Dallas, TX",Gas
U005,4/23/2025,Exxon,222.53,"Dallas, TX",Gas
U005,4/24/2025,Spotify,207.63,"New York, NY",Subscriptions
U005,4/24/2025,Kroger,330.82,"Plano, TX",Groceries
U005,4/24/2025,H-E-B,313.78,"Austin, TX",Groceries
U005,4/25/2025,Airbnb,199.73,"San Francisco, CA",Travel
U005,4/25/2025,Walmart,222.16,"Bentonville, AR",Retail
U005,4/26/2025,Lyft,89.3,"San Francisco, CA",Transportation
U005,4/26/2025,H-E-B,206.93,"Austin, TX",Groceries
U005,4/26/2025,Amazon,252.7,"Seattle, WA",Online Shopping
U005,4/27/2025,Target,315.78,"Minneapolis, MN",Retail
U005,4/28/2025,Starbucks,110.15,"Austin, TX",Dining
U005,4/28/2025,Airbnb,311.11,"San Francisco, CA",Travel
U005,4/29/2025,Chipotle,355.12,"Austin, TX",Dining
U005,4/30/2025,Lyft,275.27,"San Francisco, CA",Transportation
U005,4/30/2025,Starbucks,123.03,"Austin, TX",Dining
U005,5/1/2025,Uber,40.3,"New York, NY",Transportation
U005,5/2/2025,Spotify,158.98,"New York, NY",Subscriptions
U005,5/3/2025,Sweetgreen,290.65,"New York, NY",Dining
